482,176,136,201,147,142
483,136,201,147,142,210
484,201,147,142,210,159
485,147,142,210,159,234
486,142,210,159,234,211
487,210,159,234,211,253
488,159,234,211,253,167
489,234,211,253,167,184
490,211,253,167,184,226
491,253,167,184,226,303
492,167,184,226,303,159
493,184,226,303,159,302
494,226,303,159,302,235
495,303,159,302,235,143
496,159,302,235,143,219
497,302,235,143,219,292
498,235,143,219,292,292
499,143,219,292,292,264
500,219,292,292,264,201
501,292,292,264,201,231
502,292,264,201,231,289
503,264,201,231,289,206
504,201,231,289,206,361
505,231,289,206,361,213
506,289,206,361,213,196
507,206,361,213,196,389
508,361,213,196,389,140
509,213,196,389,140,111
510,196,389,140,111,320
511,389,140,111,320,225
512,140,111,320,225,250
513,111,320,225,250,299
514,320,225,250,299,174
515,225,250,299,174,221
516,250,299,174,221,239
517,299,174,221,239,242
518,174,221,239,242,210
519,221,239,242,210,168
520,239,242,210,168,171
521,242,210,168,171,165
522,210,168,171,165,266
523,168,171,165,266,102
524,171,165,266,102,86
525,165,266,102,86,151
526,266,102,86,151,212
527,102,86,151,212,301
528,86,151,212,301,252
529,151,212,301,252,299
530,212,301,252,299,243
531,301,252,299,243,169
532,252,299,243,169,140
533,299,243,169,140,211
534,243,169,140,211,265
535,169,140,211,265,257
536,140,211,265,257,384
537,211,265,257,384,292
538,265,257,384,292,371
539,257,384,292,371,271
540,384,292,371,271,122
541,292,371,271,122,266
542,371,271,122,266,189
543,271,122,266,189,203
544,122,266,189,203,168
545,266,189,203,168,299
546,189,203,168,299,240
547,203,168,299,240,296
548,168,299,240,296,213
549,299,240,296,213,116
