165,613,663,672,603,630
166,663,672,603,630,569
167,672,603,630,569,561
168,603,630,569,561,652
169,630,569,561,652,653
170,569,561,652,653,680
171,561,652,653,680,663
172,652,653,680,663,619
173,653,680,663,619,536
174,680,663,619,536,595
175,663,619,536,595,574
176,619,536,595,574,703
177,536,595,574,703,552
178,595,574,703,552,718
179,574,703,552,718,672
180,703,552,718,672,655
181,552,718,672,655,597
182,718,672,655,597,571
183,672,655,597,571,565
184,655,597,571,565,637
185,597,571,565,637,585
186,571,565,637,585,627
187,565,637,585,627,652
188,637,585,627,652,581
189,585,627,652,581,660
190,627,652,581,660,685
191,652,581,660,685,677
192,581,660,685,677,649
193,660,685,677,649,571
194,685,677,649,571,619
195,677,649,571,619,669
196,649,571,619,669,646
197,571,619,669,646,726
198,619,669,646,726,632
199,669,646,726,632,604
200,646,726,632,604,581
201,726,632,604,581,687
202,632,604,581,687,569
203,604,581,687,569,696
204,581,687,569,696,556
205,687,569,696,556,593
206,569,696,556,593,597
207,696,556,593,597,643
208,556,593,597,643,721
209,593,597,643,721,695
210,597,643,721,695,667
211,643,721,695,667,637
212,721,695,667,637,741
213,695,667,637,741,594
214,667,637,741,594,746
215,637,741,594,746,640
216,741,594,746,640,639
217,594,746,640,639,584
218,746,640,639,584,633
219,640,639,584,633,600
220,639,584,633,600,645
221,584,633,600,645,593
222,633,600,645,593,616
223,600,645,593,616,546
224,645,593,616,546,602
225,593,616,546,602,670
226,616,546,602,670,601
227,546,602,670,601,519
228,602,670,601,519,636
229,670,601,519,636,560
230,601,519,636,560,591
231,519,636,560,591,563
232,636,560,591,563,605
233,560,591,563,605,659
234,591,563,605,659,689
235,563,605,659,689,715
236,605,659,689,715,642
237,659,689,715,642,642
238,689,715,642,642,678
239,715,642,642,678,655
240,642,642,678,655,762
241,642,678,655,762,605
242,678,655,762,605,644
243,655,762,605,644,547
244,762,605,644,547,642
245,605,644,547,642,650
246,644,547,642,650,613
247,547,642,650,613,660
248,642,650,613,660,687
249,650,613,660,687,670
250,613,660,687,670,644
251,660,687,670,644,625
252,687,670,644,625,564
253,670,644,625,564,609
254,644,625,564,609,625
255,625,564,609,625,776
256,564,609,625,776,727
257,609,625,776,727,603
258,625,776,727,603,602
259,776,727,603,602,634
260,727,603,602,634,645
261,603,602,634,645,600
262,602,634,645,600,579
263,634,645,600,579,694
264,645,600,579,694,657
265,600,579,694,657,667
266,579,694,657,667,579
267,694,657,667,579,608
268,657,667,579,608,656
269,667,579,608,656,640
270,579,608,656,640,659
271,608,656,640,659,637
272,656,640,659,637,603
273,640,659,637,603,499
274,659,637,603,499,578
275,637,603,499,578,586
276,603,499,578,586,635
277,499,578,586,635,627
278,578,586,635,627,649
279,586,635,627,649,655
280,635,627,649,655,652
281,627,649,655,652,619
282,649,655,652,619,587
283,655,652,619,587,618
284,652,619,587,618,719
285,619,587,618,719,628
286,587,618,719,628,719
287,618,719,628,719,627
288,719,628,719,627,657
289,628,719,627,657,688
290,719,627,657,688,661
291,627,657,688,661,633
292,657,688,661,633,669
293,688,661,633,669,636
294,661,633,669,636,514
295,633,669,636,514,592
296,669,636,514,592,634
297,636,514,592,634,596
298,514,592,634,596,684
299,592,634,596,684,679
300,634,596,684,679,605
301,596,684,679,605,701
302,684,679,605,701,637
303,679,605,701,637,621
304,605,701,637,621,664
305,701,637,621,664,600
306,637,621,664,600,670
307,621,664,600,670,644
308,664,600,670,644,608
309,600,670,644,608,556
310,670,644,608,556,653
311,644,608,556,653,652
312,608,556,653,652,693
313,556,653,652,693,664
314,653,652,693,664,648
315,652,693,664,648,698
316,693,664,648,698,752
317,664,648,698,752,905
318,648,698,752,905,766
319,698,752,905,766,672
320,752,905,766,672,661
321,905,766,672,661,611
322,766,672,661,611,583
323,672,661,611,583,757
324,661,611,583,757,690
325,611,583,757,690,651
326,583,757,690,651,658
327,757,690,651,658,752
328,690,651,658,752,753
329,651,658,752,753,688
330,658,752,753,688,761
331,752,753,688,761,568
332,753,688,761,568,658
333,688,761,568,658,558
334,761,568,658,558,680
335,568,658,558,680,685
336,658,558,680,685,649
337,558,680,685,649,518
338,680,685,649,518,687
339,685,649,518,687,559
340,649,518,687,559,524
341,518,687,559,524,729
342,687,559,524,729,687
343,559,524,729,687,693
344,524,729,687,693,563
345,729,687,693,563,695
346,687,693,563,695,834
347,693,563,695,834,596
348,563,695,834,596,560
349,695,834,596,560,592
350,834,596,560,592,580
351,596,560,592,580,578
352,560,592,580,578,491
353,592,580,578,491,474
354,580,578,491,474,480
355,578,491,474,480,536
356,491,474,480,536,599
357,474,480,536,599,572
358,480,536,599,572,636
359,536,599,572,636,550
360,599,572,636,550,704
361,572,636,550,704,683
362,636,550,704,683,642
363,550,704,683,642,607
364,704,683,642,607,818
365,683,642,607,818,699
366,642,607,818,699,659
367,607,818,699,659,605
368,818,699,659,605,683
369,699,659,605,683,598
370,659,605,683,598,675
371,605,683,598,675,575
372,683,598,675,575,606
373,598,675,575,606,538
374,675,575,606,538,656
375,575,606,538,656,596
376,606,538,656,596,710
377,538,656,596,710,664
378,656,596,710,664,656
379,596,710,664,656,633
380,710,664,656,633,667
381,664,656,633,667,752
382,656,633,667,752,708
383,633,667,752,708,675
384,667,752,708,675,650
385,752,708,675,650,723
386,708,675,650,723,586
387,675,650,723,586,586
388,650,723,586,586,624
389,723,586,586,624,687
390,586,586,624,687,729
391,586,624,687,729,580
392,624,687,729,580,635
393,687,729,580,635,712
394,729,580,635,712,689
395,580,635,712,689,632
396,635,712,689,632,585
397,712,689,632,585,631
398,689,632,585,631,635
399,632,585,631,635,640
400,585,631,635,640,597
401,631,635,640,597,619
402,635,640,597,619,651
403,640,597,619,651,586
404,597,619,651,586,628
405,619,651,586,628,596
406,651,586,628,596,487
407,586,628,596,487,512
408,628,596,487,512,564
409,596,487,512,564,503
410,487,512,564,503,649
411,512,564,503,649,604
412,564,503,649,604,656
413,503,649,604,656,682
414,649,604,656,682,616
415,604,656,682,616,677
416,656,682,616,677,708
417,682,616,677,708,580
418,616,677,708,580,624
419,677,708,580,624,638
420,708,580,624,638,657
421,580,624,638,657,654
422,624,638,657,654,663
423,638,657,654,663,681
424,657,654,663,681,770
425,654,663,681,770,830
426,663,681,770,830,729
427,681,770,830,729,750
428,770,830,729,750,670
429,830,729,750,670,574
430,729,750,670,574,731
431,750,670,574,731,766
432,670,574,731,766,576
433,574,731,766,576,639
434,731,766,576,639,725
435,766,576,639,725,671
436,576,639,725,671,645
437,639,725,671,645,670
438,725,671,645,670,724
439,671,645,670,724,640
440,645,670,724,640,658
441,670,724,640,658,698
442,724,640,658,698,705
443,640,658,698,705,701
444,658,698,705,701,656
445,698,705,701,656,710
446,705,701,656,710,736
447,701,656,710,736,636
448,656,710,736,636,634
449,710,736,636,634,683
450,736,636,634,683,635
451,636,634,683,635,684
452,634,683,635,684,864
453,683,635,684,864,754
454,635,684,864,754,618
455,684,864,754,618,756
456,864,754,618,756,674
457,754,618,756,674,653
458,618,756,674,653,581
459,756,674,653,581,716
460,674,653,581,716,683
461,653,581,716,683,638
462,581,716,683,638,647
463,716,683,638,647,738
464,683,638,647,738,614
465,638,647,738,614,772
466,647,738,614,772,721
467,738,614,772,721,614
468,614,772,721,614,603
469,772,721,614,603,556
470,721,614,603,556,570
471,614,603,556,570,476
472,603,556,570,476,508
473,556,570,476,508,601
474,570,476,508,601,595
475,476,508,601,595,586
476,508,601,595,586,573
477,601,595,586,573,575
478,595,586,573,575,597
479,586,573,575,597,657
480,573,575,597,657,629
481,575,597,657,629,609
482,597,657,629,609,725
483,657,629,609,725,672
484,629,609,725,672,776
485,609,725,672,776,809
486,725,672,776,809,754
487,672,776,809,754,828
488,776,809,754,828,762
489,809,754,828,762,801
490,754,828,762,801,837
491,828,762,801,837,736
492,762,801,837,736,748
493,801,837,736,748,739
494,837,736,748,739,872
495,736,748,739,872,862
496,748,739,872,862,764
497,739,872,862,764,770
498,872,862,764,770,786
499,862,764,770,786,634
500,764,770,786,634,635
501,770,786,634,635,609
502,786,634,635,609,675
503,634,635,609,675,780
504,635,609,675,780,681
505,609,675,780,681,704
506,675,780,681,704,672
507,780,681,704,672,726
508,681,704,672,726,742
509,704,672,726,742,707
510,672,726,742,707,708
511,726,742,707,708,772
512,742,707,708,772,728
513,707,708,772,728,619
514,708,772,728,619,713
515,772,728,619,713,683
516,728,619,713,683,652
517,619,713,683,652,674
518,713,683,652,674,743
519,683,652,674,743,871
520,652,674,743,871,723
521,674,743,871,723,761
522,743,871,723,761,708
523,871,723,761,708,808
524,723,761,708,808,710
525,761,708,808,710,706
526,708,808,710,706,714
527,808,710,706,714,773
528,710,706,714,773,800
529,706,714,773,800,890
530,714,773,800,890,533
531,773,800,890,533,618
532,800,890,533,618,635
533,890,533,618,635,625
534,533,618,635,625,655
535,618,635,625,655,686
536,635,625,655,686,623
537,625,655,686,623,688
538,655,686,623,688,741
539,686,623,688,741,620
540,623,688,741,620,581
541,688,741,620,581,570
542,741,620,581,570,606
543,620,581,570,606,575
544,581,570,606,575,709
